Time,AD3_0_ai0,AD3_0_ai1
3490.8 sec,2.97622546726256,3.03107708155867
3490.9 sec,2.97531257096183,3.03016309336026
3491 sec,2.97531257096183,3.03107708155867
3491.1 sec,2.97531257096183,3.03016309336026
3491.2 sec,2.97531257096183,3.03016309336026
3491.3 sec,2.97531257096183,3.03016309336026
3491.4 sec,2.97531257096183,3.03016309336026
3491.5 sec,2.97622546726256,3.03107708155867
3491.6 sec,2.97622546726256,3.03016309336026
3491.7 sec,2.97622546726256,3.03016309336026
3491.8 sec,2.97622546726256,3.03016309336026
3491.9 sec,2.97713836356329,3.03107708155867
3492 sec,2.97531257096183,3.03016309336026
3492.1 sec,2.97439967466111,3.02924910516184
3492.2 sec,2.97531257096183,3.03016309336026
3492.3 sec,2.97439967466111,3.03016309336026
3492.4 sec,2.97531257096183,3.03016309336026
3492.5 sec,2.97439967466111,3.03016309336026
3492.6 sec,2.97531257096183,3.03016309336026
3492.7 sec,2.97531257096183,3.03016309336026
3492.8 sec,2.97531257096183,3.03016309336026
3492.9 sec,2.97439967466111,3.03016309336026
3493 sec,2.97531257096183,3.03016309336026
3493.1 sec,2.97531257096183,3.02924910516184
3493.2 sec,2.97348677836038,3.02833511696342
3493.3 sec,2.97531257096183,3.03016309336026
3493.4 sec,2.97531257096183,3.03016309336026
3493.5 sec,2.97531257096183,3.02924910516184
3493.6 sec,2.97531257096183,3.03016309336026
3493.7 sec,2.97622546726256,3.03016309336026
3493.8 sec,2.97531257096183,3.03016309336026
3493.9 sec,2.97439967466111,3.02833511696342
3494 sec,2.97531257096183,3.03016309336026
3494.1 sec,2.97439967466111,3.03016309336026
3494.2 sec,2.97531257096183,3.03016309336026
3494.3 sec,2.97439967466111,3.02924910516184
3494.4 sec,2.97531257096183,3.03016309336026
3494.5 sec,2.97439967466111,3.02924910516184
3494.6 sec,2.97531257096183,3.03016309336026
3494.7 sec,2.97531257096183,3.03016309336026
3494.8 sec,2.97531257096183,3.03016309336026
3494.9 sec,2.97531257096183,3.02924910516184
3495 sec,2.97439967466111,3.02924910516184
3495.1 sec,2.97531257096183,3.02924910516184
3495.2 sec,2.97531257096183,3.03016309336026
3495.3 sec,2.97713836356329,3.03199106975709
3495.4 sec,2.97622546726256,3.03016309336026
3495.5 sec,2.97531257096183,3.03016309336026
3495.6 sec,2.97531257096183,3.03016309336026
3495.7 sec,2.97622546726256,3.03016309336026
3495.8 sec,2.97622546726256,3.03016309336026
3495.9 sec,2.97531257096183,3.03016309336026
3496 sec,2.97531257096183,3.02833511696342
3496.1 sec,2.97531257096183,3.03016309336026
3496.2 sec,2.97531257096183,3.02924910516184
3496.3 sec,2.97622546726256,3.03016309336026
3496.4 sec,2.97622546726256,3.03107708155867
3496.5 sec,2.97622546726256,3.03016309336026
3496.6 sec,2.97622546726256,3.03016309336026
3496.7 sec,2.97622546726256,3.03016309336026
3496.8 sec,2.97531257096183,3.03016309336026
3496.9 sec,2.97622546726256,3.03016309336026
3497 sec,2.97622546726256,3.03016309336026
3497.1 sec,2.97531257096183,3.02924910516184
3497.2 sec,2.97622546726256,3.03016309336026
3497.3 sec,2.97622546726256,3.03016309336026
3497.4 sec,2.97531257096183,3.03016309336026
3497.5 sec,2.97622546726256,3.03016309336026
3497.6 sec,2.97531257096183,3.03016309336026
3497.7 sec,2.97622546726256,3.03016309336026
3497.8 sec,2.97531257096183,3.03016309336026
3497.9 sec,2.97531257096183,3.02833511696342
3498 sec,2.97622546726256,3.02924910516184
3498.1 sec,2.97531257096183,3.03016309336026
3498.2 sec,2.97531257096183,3.03016309336026
3498.3 sec,2.97622546726256,3.03016309336026
3498.4 sec,2.97531257096183,3.02924910516184
3498.5 sec,2.97713836356329,3.03016309336026
3498.6 sec,2.97622546726256,3.02924910516184
3498.7 sec,2.97531257096183,3.03016309336026
3498.8 sec,2.97713836356329,3.03016309336026
3498.9 sec,2.97805125986401,3.03016309336026
3499 sec,2.97713836356329,3.03016309336026
3499.1 sec,2.97531257096183,3.02924910516184
3499.2 sec,2.97439967466111,3.03016309336026
3499.3 sec,2.97622546726256,3.03107708155867
3499.4 sec,2.97622546726256,3.03016309336026
3499.5 sec,2.97622546726256,3.03016309336026
3499.6 sec,2.97439967466111,3.02924910516184
3499.7 sec,2.97622546726256,3.03016309336026
3499.8 sec,2.97713836356329,3.03107708155867
3499.9 sec,2.97622546726256,3.03016309336026
3500 sec,2.97622546726256,3.03016309336026
3500.1 sec,2.97439967466111,3.03016309336026
3500.2 sec,2.97531257096183,3.03016309336026
3500.3 sec,2.97622546726256,3.03016309336026
3500.4 sec,2.97622546726256,3.03016309336026
3500.5 sec,2.97622546726256,3.03016309336026
3500.6 sec,2.97622546726256,3.03016309336026
3500.7 sec,2.97531257096183,3.03016309336026
3500.8 sec,2.97622546726256,3.03016309336026
3500.9 sec,2.97622546726256,3.03016309336026
3501 sec,2.97622546726256,3.02924910516184
3501.1 sec,2.97805125986401,3.03107708155867
3501.2 sec,2.97713836356329,3.03107708155867
3501.3 sec,2.97713836356329,3.03016309336026
3501.4 sec,2.97622546726256,3.03016309336026
3501.5 sec,2.97622546726256,3.03107708155867
3501.6 sec,2.97622546726256,3.03016309336026
3501.7 sec,2.97622546726256,3.03016309336026
3501.8 sec,2.97622546726256,3.03107708155867
3501.9 sec,2.97531257096183,3.03016309336026
3502 sec,2.97622546726256,3.03016309336026
3502.1 sec,2.97531257096183,3.03016309336026
3502.2 sec,2.97622546726256,3.03016309336026
3502.3 sec,2.97622546726256,3.03107708155867
3502.4 sec,2.97713836356329,3.03107708155867
3502.5 sec,2.97713836356329,3.03199106975709
3502.6 sec,2.97713836356329,3.03199106975709
3502.7 sec,2.97622546726256,3.03107708155867
3502.8 sec,2.97622546726256,3.03199106975709
3502.9 sec,2.97531257096183,3.03016309336026
3503 sec,2.97713836356329,3.03107708155867
3503.1 sec,2.97622546726256,3.03016309336026
3503.2 sec,2.97531257096183,3.03016309336026
3503.3 sec,2.97622546726256,3.03016309336026
3503.4 sec,2.97622546726256,3.03107708155867
3503.5 sec,2.97713836356329,3.03199106975709
3503.6 sec,2.97805125986401,3.03107708155867
3503.7 sec,2.97713836356329,3.03199106975709
3503.8 sec,2.97713836356329,3.03199106975709
3503.9 sec,2.97713836356329,3.03199106975709
3504 sec,2.97622546726256,3.03107708155867
3504.1 sec,2.97531257096183,3.03016309336026
3504.2 sec,2.97622546726256,3.03199106975709
3504.3 sec,2.97622546726256,3.03107708155867
3504.4 sec,2.97713836356329,3.03199106975709
3504.5 sec,2.97622546726256,3.03016309336026
3504.6 sec,2.97622546726256,3.03016309336026
3504.7 sec,2.97622546726256,3.03016309336026
3504.8 sec,2.97531257096183,3.03016309336026
3504.9 sec,2.97531257096183,3.03016309336026
3505 sec,2.97531257096183,3.02924910516184
3505.1 sec,2.97622546726256,3.03107708155867
3505.2 sec,2.97622546726256,3.03016309336026
3505.3 sec,2.97622546726256,3.03107708155867
3505.4 sec,2.97713836356329,3.03107708155867
3505.5 sec,2.97531257096183,3.03016309336026
3505.6 sec,2.97622546726256,3.03016309336026
3505.7 sec,2.97622546726256,3.03016309336026
3505.8 sec,2.97622546726256,3.03199106975709
3505.9 sec,2.97713836356329,3.03199106975709
3506 sec,2.97622546726256,3.03107708155867
3506.1 sec,2.97531257096183,3.03016309336026
3506.2 sec,2.97622546726256,3.03199106975709
3506.3 sec,2.97622546726256,3.03107708155867
3506.4 sec,2.97439967466111,3.03016309336026
3506.5 sec,2.97439967466111,3.03016309336026
3506.6 sec,2.97622546726256,3.03107708155867
3506.7 sec,2.97622546726256,3.03199106975709
3506.8 sec,2.97622546726256,3.03107708155867
3506.9 sec,2.97713836356329,3.03107708155867
3507 sec,2.97622546726256,3.03016309336026
3507.1 sec,2.97622546726256,3.03107708155867
3507.2 sec,2.97622546726256,3.03016309336026
3507.3 sec,2.97531257096183,3.03107708155867
3507.4 sec,2.97531257096183,3.03016309336026
3507.5 sec,2.97622546726256,3.03107708155867
3507.6 sec,2.97622546726256,3.03107708155867
3507.7 sec,2.97531257096183,3.03016309336026
3507.8 sec,2.97531257096183,3.03016309336026
3507.9 sec,2.97713836356329,3.03199106975709
3508 sec,2.97713836356329,3.03107708155867
3508.1 sec,2.97531257096183,3.03016309336026
3508.2 sec,2.97531257096183,3.03107708155867
3508.3 sec,2.97622546726256,3.03199106975709
3508.4 sec,2.97622546726256,3.03199106975709
3508.5 sec,2.97622546726256,3.03107708155867
3508.6 sec,2.97622546726256,3.03199106975709
3508.7 sec,2.97622546726256,3.03199106975709
3508.8 sec,2.97531257096183,3.03107708155867
3508.9 sec,2.97622546726256,3.03107708155867
3509 sec,2.97622546726256,3.03199106975709
3509.1 sec,2.97622546726256,3.03107708155867
3509.2 sec,2.97531257096183,3.03107708155867
3509.3 sec,2.97439967466111,3.03016309336026
3509.4 sec,2.97531257096183,3.03107708155867
3509.5 sec,2.97439967466111,3.03016309336026
3509.6 sec,2.97531257096183,3.03107708155867
3509.7 sec,2.97531257096183,3.03107708155867
3509.8 sec,2.97531257096183,3.03107708155867
3509.9 sec,2.97622546726256,3.03107708155867
3510 sec,2.97531257096183,3.03016309336026
3510.1 sec,2.97622546726256,3.03016309336026
3510.2 sec,2.97622546726256,3.03016309336026
3510.3 sec,2.97713836356329,3.03107708155867
3510.4 sec,2.97622546726256,3.03107708155867
3510.5 sec,2.97622546726256,3.03107708155867
3510.6 sec,2.97622546726256,3.03016309336026
3510.7 sec,2.97622546726256,3.03016309336026
3510.8 sec,2.97531257096183,3.03107708155867
3510.9 sec,2.97622546726256,3.03107708155867
3511 sec,2.97622546726256,3.03107708155867
3511.1 sec,2.97531257096183,3.03107708155867
3511.2 sec,2.97531257096183,3.03016309336026
3511.3 sec,2.97531257096183,3.03016309336026
3511.4 sec,2.97531257096183,3.03107708155867
3511.5 sec,2.97531257096183,3.03016309336026
3511.6 sec,2.97622546726256,3.03199106975709
3511.7 sec,2.97531257096183,3.03107708155867
3511.8 sec,2.97531257096183,3.03107708155867
3511.9 sec,2.97713836356329,3.03107708155867
3512 sec,2.97531257096183,3.03016309336026
3512.1 sec,2.97531257096183,3.03016309336026
3512.2 sec,2.97531257096183,3.03016309336026
3512.3 sec,2.97531257096183,3.03107708155867
3512.4 sec,2.97439967466111,3.03016309336026
3512.5 sec,2.97531257096183,3.03107708155867
3512.6 sec,2.97622546726256,3.03107708155867
3512.7 sec,2.97531257096183,3.03016309336026
3512.8 sec,2.97531257096183,3.03016309336026
3512.9 sec,2.97622546726256,3.03016309336026
3513 sec,2.97531257096183,3.03016309336026
3513.1 sec,2.97622546726256,3.03016309336026
3513.2 sec,2.97531257096183,3.03016309336026
3513.3 sec,2.97531257096183,3.03016309336026
3513.4 sec,2.97531257096183,3.03016309336026
3513.5 sec,2.97531257096183,3.03016309336026
3513.6 sec,2.97622546726256,3.03016309336026
3513.7 sec,2.97531257096183,3.03016309336026
3513.8 sec,2.97531257096183,3.03016309336026
3513.9 sec,2.97622546726256,3.03107708155867
3514 sec,2.97531257096183,3.03107708155867
3514.1 sec,2.97713836356329,3.03107708155867
3514.2 sec,2.97531257096183,3.03016309336026
3514.3 sec,2.97531257096183,3.03107708155867
3514.4 sec,2.97622546726256,3.03107708155867
3514.5 sec,2.97531257096183,3.03107708155867
3514.6 sec,2.97531257096183,3.03107708155867
3514.7 sec,2.97531257096183,3.03107708155867
3514.8 sec,2.97531257096183,3.03016309336026
3514.9 sec,2.97531257096183,3.03016309336026
3515 sec,2.97531257096183,3.03016309336026
3515.1 sec,2.97622546726256,3.03107708155867
3515.2 sec,2.97622546726256,3.03107708155867
3515.3 sec,2.97531257096183,3.03016309336026
3515.4 sec,2.97439967466111,3.03016309336026
3515.5 sec,2.97439967466111,3.03016309336026
3515.6 sec,2.97531257096183,3.03016309336026
3515.7 sec,2.97531257096183,3.03016309336026
3515.8 sec,2.97622546726256,3.03016309336026
3515.9 sec,2.97622546726256,3.03016309336026
3516 sec,2.97531257096183,3.03016309336026
3516.1 sec,2.97439967466111,3.03016309336026
3516.2 sec,2.97439967466111,3.03016309336026
3516.3 sec,2.97439967466111,3.03016309336026
3516.4 sec,2.97531257096183,3.03016309336026
3516.5 sec,2.97622546726256,3.03016309336026
3516.6 sec,2.97713836356329,3.03107708155867
3516.7 sec,2.97531257096183,3.03107708155867
3516.8 sec,2.97531257096183,3.03016309336026
3516.9 sec,2.97531257096183,3.03016309336026
3517 sec,2.97439967466111,3.03016309336026
3517.1 sec,2.97531257096183,3.03016309336026
3517.2 sec,2.97531257096183,3.03016309336026
3517.3 sec,2.97531257096183,3.02924910516184
3517.4 sec,2.97531257096183,3.03016309336026
3517.5 sec,2.97531257096183,3.03016309336026
3517.6 sec,2.97439967466111,3.02924910516184
3517.7 sec,2.97531257096183,3.03016309336026
3517.8 sec,2.97622546726256,3.03016309336026
3517.9 sec,2.97531257096183,3.03016309336026
3518 sec,2.97622546726256,3.03016309336026
3518.1 sec,2.97531257096183,3.03016309336026
3518.2 sec,2.97622546726256,3.03107708155867
3518.3 sec,2.97531257096183,3.03107708155867
3518.4 sec,2.97531257096183,3.03016309336026
3518.5 sec,2.97531257096183,3.03016309336026
3518.6 sec,2.97531257096183,3.03016309336026
3518.7 sec,2.97439967466111,3.03016309336026
3518.8 sec,2.97531257096183,3.03016309336026
3518.9 sec,2.97531257096183,3.03016309336026
3519 sec,2.97713836356329,3.03016309336026
3519.1 sec,2.97622546726256,3.03016309336026
3519.2 sec,2.97622546726256,3.03016309336026
3519.3 sec,2.97531257096183,3.03016309336026
3519.4 sec,2.97622546726256,3.03016309336026
3519.5 sec,2.97531257096183,3.02924910516184
3519.6 sec,2.97531257096183,3.02833511696342
3519.7 sec,2.97439967466111,3.02924910516184
3519.8 sec,2.97622546726256,3.03016309336026
3519.9 sec,2.97622546726256,3.02924910516184
3520 sec,2.97622546726256,3.03016309336026
3520.1 sec,2.97713836356329,3.03016309336026
3520.2 sec,2.97622546726256,3.02924910516184
3520.3 sec,2.97531257096183,3.03016309336026
3520.4 sec,2.97439967466111,3.02924910516184
3520.5 sec,2.97713836356329,3.03016309336026
3520.6 sec,2.97713836356329,3.03016309336026
3520.7 sec,2.97713836356329,3.03107708155867
3520.8 sec,2.97713836356329,3.03107708155867
3520.9 sec,2.97622546726256,3.03016309336026
3521 sec,2.97713836356329,3.03016309336026
3521.1 sec,2.97531257096183,3.03016309336026
3521.2 sec,2.97622546726256,3.03016309336026
3521.3 sec,2.97531257096183,3.02924910516184
3521.4 sec,2.97531257096183,3.02924910516184
3521.5 sec,2.97622546726256,3.03016309336026
3521.6 sec,2.97622546726256,3.03107708155867
3521.7 sec,2.97622546726256,3.03016309336026
3521.8 sec,2.97622546726256,3.03016309336026
3521.9 sec,2.97531257096183,3.03016309336026
3522 sec,2.97622546726256,3.03016309336026
3522.1 sec,2.97531257096183,3.02924910516184
3522.2 sec,2.97531257096183,3.03016309336026
3522.3 sec,2.97531257096183,3.02924910516184
3522.4 sec,2.97622546726256,3.03016309336026
3522.5 sec,2.97531257096183,3.02924910516184
3522.6 sec,2.97622546726256,3.03016309336026
3522.7 sec,2.97622546726256,3.03016309336026
3522.8 sec,2.97622546726256,3.03016309336026
3522.9 sec,2.97531257096183,3.03016309336026
3523 sec,2.97531257096183,3.03107708155867
3523.1 sec,2.97439967466111,3.03016309336026
3523.2 sec,2.97531257096183,3.03016309336026
3523.3 sec,2.97622546726256,3.03016309336026
3523.4 sec,2.97622546726256,3.03016309336026
3523.5 sec,2.97531257096183,3.03107708155867
3523.6 sec,2.97531257096183,3.03016309336026
3523.7 sec,2.97622546726256,3.03016309336026
3523.8 sec,2.97531257096183,3.02924910516184
3523.9 sec,2.97531257096183,3.03016309336026
3524 sec,2.97713836356329,3.03107708155867
3524.1 sec,2.97622546726256,3.03107708155867
3524.2 sec,2.97531257096183,3.03016309336026
3524.3 sec,2.97531257096183,3.03107708155867
3524.4 sec,2.97531257096183,3.03107708155867
3524.5 sec,2.97531257096183,3.03016309336026
3524.6 sec,2.97622546726256,3.03016309336026
3524.7 sec,2.97713836356329,3.03107708155867
3524.8 sec,2.97622546726256,3.03016309336026
3524.9 sec,2.97531257096183,3.03016309336026
3525 sec,2.97622546726256,3.03016309336026
3525.1 sec,2.97531257096183,3.03016309336026
3525.2 sec,2.97531257096183,3.03016309336026
3525.3 sec,2.97622546726256,3.03016309336026
3525.4 sec,2.97622546726256,3.03016309336026
3525.5 sec,2.97531257096183,3.03016309336026
3525.6 sec,2.97531257096183,3.03016309336026
3525.7 sec,2.97531257096183,3.03016309336026
3525.8 sec,2.97531257096183,3.03016309336026
3525.9 sec,2.97439967466111,3.03016309336026
3526 sec,2.97622546726256,3.03107708155867
3526.1 sec,2.97622546726256,3.03107708155867
3526.2 sec,2.97531257096183,3.03016309336026
3526.3 sec,2.97531257096183,3.03016309336026
3526.4 sec,2.97531257096183,3.03016309336026
3526.5 sec,2.97622546726256,3.03016309336026
3526.6 sec,2.97622546726256,3.03016309336026
3526.7 sec,2.97531257096183,3.03016309336026
3526.8 sec,2.97531257096183,3.03016309336026
3526.9 sec,2.97713836356329,3.03107708155867
3527 sec,2.97531257096183,3.03016309336026
3527.1 sec,2.97622546726256,3.03016309336026
3527.2 sec,2.97622546726256,3.02924910516184
3527.3 sec,2.97531257096183,3.03016309336026
3527.4 sec,2.97531257096183,3.03016309336026
3527.5 sec,2.97531257096183,3.03016309336026
3527.6 sec,2.97622546726256,3.03016309336026
3527.7 sec,2.97622546726256,3.03107708155867
3527.8 sec,2.97713836356329,3.03107708155867
3527.9 sec,2.97622546726256,3.03016309336026
3528 sec,2.97622546726256,3.03107708155867
3528.1 sec,2.97713836356329,3.03107708155867
3528.2 sec,2.97713836356329,3.03107708155867
3528.3 sec,2.97713836356329,3.03016309336026
3528.4 sec,2.97531257096183,3.02924910516184
3528.5 sec,2.97531257096183,3.02924910516184
3528.6 sec,2.97531257096183,3.02833511696342
3528.7 sec,2.97622546726256,3.02924910516184
3528.8 sec,2.97622546726256,3.03016309336026
3528.9 sec,2.97622546726256,3.03016309336026
3529 sec,2.97622546726256,3.03016309336026
3529.1 sec,2.97622546726256,3.03016309336026
3529.2 sec,2.97622546726256,3.03016309336026
3529.3 sec,2.97622546726256,3.03016309336026
3529.4 sec,2.97713836356329,3.03107708155867
3529.5 sec,2.97713836356329,3.03107708155867
3529.6 sec,2.97713836356329,3.03016309336026
3529.7 sec,2.97622546726256,3.03016309336026
3529.8 sec,2.97531257096183,3.02924910516184
3529.9 sec,2.97622546726256,3.03016309336026
3530 sec,2.97531257096183,3.03016309336026
3530.1 sec,2.97713836356329,3.03107708155867
3530.2 sec,2.97713836356329,3.03016309336026
3530.3 sec,2.97713836356329,3.03016309336026
3530.4 sec,2.97713836356329,3.02924910516184
3530.5 sec,2.97713836356329,3.03016309336026
3530.6 sec,2.97622546726256,3.02924910516184
3530.7 sec,2.97531257096183,3.02924910516184
3530.8 sec,2.97622546726256,3.02924910516184
3530.9 sec,2.97531257096183,3.03016309336026
3531 sec,2.97531257096183,3.02924910516184
3531.1 sec,2.97439967466111,3.02833511696342
3531.2 sec,2.97531257096183,3.02924910516184
3531.3 sec,2.97531257096183,3.03016309336026
3531.4 sec,2.97531257096183,3.03016309336026
3531.5 sec,2.97439967466111,3.03016309336026
3531.6 sec,2.97439967466111,3.02924910516184
3531.7 sec,2.97622546726256,3.03107708155867
3531.8 sec,2.97713836356329,3.03107708155867
3531.9 sec,2.97622546726256,3.03107708155867
3532 sec,2.97622546726256,3.03107708155867
3532.1 sec,2.97622546726256,3.03107708155867
3532.2 sec,2.97713836356329,3.03107708155867
3532.3 sec,2.97531257096183,3.03016309336026
3532.4 sec,2.97439967466111,3.03016309336026
3532.5 sec,2.97531257096183,3.03016309336026
3532.6 sec,2.97531257096183,3.03016309336026
3532.7 sec,2.97531257096183,3.03016309336026
3532.8 sec,2.97531257096183,3.03016309336026
3532.9 sec,2.97531257096183,3.03016309336026
3533 sec,2.97439967466111,3.02924910516184
3533.1 sec,2.97622546726256,3.03107708155867
3533.2 sec,2.97531257096183,3.02924910516184
3533.3 sec,2.97439967466111,3.02924910516184
3533.4 sec,2.97531257096183,3.02924910516184
3533.5 sec,2.97439967466111,3.02833511696342
3533.6 sec,2.97531257096183,3.02924910516184
3533.7 sec,2.97531257096183,3.02924910516184
3533.8 sec,2.97531257096183,3.02924910516184
3533.9 sec,2.97622546726256,3.02924910516184
3534 sec,2.97531257096183,3.02924910516184
3534.1 sec,2.97531257096183,3.02924910516184
3534.2 sec,2.97531257096183,3.03016309336026
3534.3 sec,2.97531257096183,3.03016309336026
3534.4 sec,2.97622546726256,3.03016309336026
3534.5 sec,2.97622546726256,3.03016309336026
3534.6 sec,2.97531257096183,3.03016309336026
3534.7 sec,2.97531257096183,3.03016309336026
3534.8 sec,2.97622546726256,3.03016309336026
3534.9 sec,2.97622546726256,3.03016309336026
3535 sec,2.97439967466111,3.03016309336026
3535.1 sec,2.97531257096183,3.03016309336026
3535.2 sec,2.97622546726256,3.03016309336026
3535.3 sec,2.97622546726256,3.03016309336026
3535.4 sec,2.97531257096183,3.03107708155867
3535.5 sec,2.97622546726256,3.03107708155867
3535.6 sec,2.97531257096183,3.03107708155867
3535.7 sec,2.97531257096183,3.03107708155867
3535.8 sec,2.97531257096183,3.03107708155867
3535.9 sec,2.97531257096183,3.03016309336026
3536 sec,2.97622546726256,3.03107708155867
3536.1 sec,2.97531257096183,3.03016309336026
3536.2 sec,2.97531257096183,3.03016309336026
3536.3 sec,2.97713836356329,3.03107708155867
3536.4 sec,2.97713836356329,3.03107708155867
3536.5 sec,2.97622546726256,3.03016309336026
3536.6 sec,2.97622546726256,3.03107708155867
3536.7 sec,2.97622546726256,3.03107708155867
3536.8 sec,2.97622546726256,3.03199106975709
3536.9 sec,2.97622546726256,3.03107708155867
3537 sec,2.97713836356329,3.03199106975709
3537.1 sec,2.97622546726256,3.03107708155867
3537.2 sec,2.97531257096183,3.03016309336026
3537.3 sec,2.97439967466111,3.03016309336026
3537.4 sec,2.97439967466111,3.03016309336026
3537.5 sec,2.97531257096183,3.03016309336026
3537.6 sec,2.97439967466111,3.03107708155867
3537.7 sec,2.97439967466111,3.03107708155867
3537.8 sec,2.97531257096183,3.03107708155867
3537.9 sec,2.97531257096183,3.03016309336026
3538 sec,2.97439967466111,3.03016309336026
3538.1 sec,2.97531257096183,3.03016309336026
3538.2 sec,2.97531257096183,3.03107708155867
3538.3 sec,2.97531257096183,3.03016309336026
3538.4 sec,2.97439967466111,3.03016309336026
3538.5 sec,2.97348677836038,3.03016309336026
3538.6 sec,2.97439967466111,3.03016309336026
3538.7 sec,2.97439967466111,3.03107708155867
3538.8 sec,2.97531257096183,3.03107708155867
3538.9 sec,2.97439967466111,3.03016309336026
3539 sec,2.97531257096183,3.03016309336026
3539.1 sec,2.97439967466111,3.03016309336026
3539.2 sec,2.97531257096183,3.03107708155867
3539.3 sec,2.97622546726256,3.03199106975709
3539.4 sec,2.97531257096183,3.03016309336026
3539.5 sec,2.97531257096183,3.03016309336026
3539.6 sec,2.97531257096183,3.03016309336026
3539.7 sec,2.97439967466111,3.02924910516184
3539.8 sec,2.97439967466111,3.02924910516184
3539.9 sec,2.97622546726256,3.03107708155867
3540 sec,2.97531257096183,3.03107708155867
3540.1 sec,2.97531257096183,3.03107708155867
3540.2 sec,2.97531257096183,3.03107708155867
3540.3 sec,2.97531257096183,3.03107708155867
3540.4 sec,2.97622546726256,3.03107708155867
3540.5 sec,2.97622546726256,3.03107708155867
3540.6 sec,2.97531257096183,3.03016309336026
3540.7 sec,2.97622546726256,3.03107708155867
3540.8 sec,2.97531257096183,3.03199106975709
3540.9 sec,2.97531257096183,3.03107708155867
3541 sec,2.97531257096183,3.03107708155867
3541.1 sec,2.97439967466111,3.03107708155867
3541.2 sec,2.97439967466111,3.03016309336026
3541.3 sec,2.97348677836038,3.03016309336026
3541.4 sec,2.97348677836038,3.03016309336026
3541.5 sec,2.97531257096183,3.03107708155867
3541.6 sec,2.97439967466111,3.03016309336026
3541.7 sec,2.97439967466111,3.03016309336026
3541.8 sec,2.97348677836038,3.03107708155867
3541.9 sec,2.97439967466111,3.03107708155867
3542 sec,2.97439967466111,3.03107708155867
3542.1 sec,2.97531257096183,3.03107708155867
3542.2 sec,2.97531257096183,3.03199106975709
3542.3 sec,2.97531257096183,3.03107708155867
3542.4 sec,2.97622546726256,3.03107708155867
3542.5 sec,2.97439967466111,3.02924910516184
3542.6 sec,2.97531257096183,3.03016309336026
3542.7 sec,2.97439967466111,3.02924910516184
3542.8 sec,2.97531257096183,3.03107708155867
3542.9 sec,2.97713836356329,3.03199106975709
3543 sec,2.97622546726256,3.03199106975709
3543.1 sec,2.97622546726256,3.03016309336026
3543.2 sec,2.97531257096183,3.03016309336026
3543.3 sec,2.97713836356329,3.03199106975709
3543.4 sec,2.97531257096183,3.03016309336026
3543.5 sec,2.97531257096183,3.03016309336026
3543.6 sec,2.97531257096183,3.03016309336026
3543.7 sec,2.97439967466111,3.03016309336026
3543.8 sec,2.97531257096183,3.03107708155867
3543.9 sec,2.97531257096183,3.03016309336026
3544 sec,2.97531257096183,3.03199106975709
3544.1 sec,2.97531257096183,3.03199106975709
3544.2 sec,2.97531257096183,3.03107708155867
3544.3 sec,2.97622546726256,3.03107708155867
3544.4 sec,2.97531257096183,3.03016309336026
3544.5 sec,2.97531257096183,3.03016309336026
3544.6 sec,2.97531257096183,3.03016309336026
3544.7 sec,2.97531257096183,3.03016309336026
3544.8 sec,2.97439967466111,3.03016309336026
3544.9 sec,2.97439967466111,3.02924910516184
3545 sec,2.97439967466111,3.03016309336026
3545.1 sec,2.97531257096183,3.03016309336026
3545.2 sec,2.97531257096183,3.03016309336026
3545.3 sec,2.97531257096183,3.03016309336026
3545.4 sec,2.97439967466111,3.03016309336026
3545.5 sec,2.97531257096183,3.03016309336026
3545.6 sec,2.97531257096183,3.03107708155867
3545.7 sec,2.97439967466111,3.03016309336026
3545.8 sec,2.97439967466111,3.03016309336026
3545.9 sec,2.97531257096183,3.03016309336026
3546 sec,2.97439967466111,3.03016309336026
3546.1 sec,2.97439967466111,3.03016309336026
3546.2 sec,2.97439967466111,3.03016309336026
3546.3 sec,2.97622546726256,3.03199106975709
3546.4 sec,2.97531257096183,3.03199106975709
3546.5 sec,2.97531257096183,3.03107708155867
3546.6 sec,2.97531257096183,3.03107708155867
3546.7 sec,2.97531257096183,3.03199106975709
3546.8 sec,2.97439967466111,3.03107708155867
3546.9 sec,2.97531257096183,3.03199106975709
3547 sec,2.97531257096183,3.03107708155867
3547.1 sec,2.97439967466111,3.02924910516184
3547.2 sec,2.97531257096183,3.03016309336026
3547.3 sec,2.97439967466111,3.03016309336026
3547.4 sec,2.97531257096183,3.03016309336026
3547.5 sec,2.97531257096183,3.03016309336026
3547.6 sec,2.97531257096183,3.03016309336026
3547.7 sec,2.97622546726256,3.03107708155867
3547.8 sec,2.97531257096183,3.03107708155867
3547.9 sec,2.97531257096183,3.03016309336026
3548 sec,2.97531257096183,3.03016309336026
3548.1 sec,2.97439967466111,3.03016309336026
3548.2 sec,2.97439967466111,3.03016309336026
3548.3 sec,2.97531257096183,3.03016309336026
3548.4 sec,2.97531257096183,3.03107708155867
3548.5 sec,2.97531257096183,3.03199106975709
3548.6 sec,2.97439967466111,3.03107708155867
3548.7 sec,2.97531257096183,3.03107708155867
3548.8 sec,2.97531257096183,3.03016309336026
3548.9 sec,2.97531257096183,3.03016309336026
3549 sec,2.97439967466111,3.03016309336026
3549.1 sec,2.97439967466111,3.03016309336026
3549.2 sec,2.97531257096183,3.03107708155867
3549.3 sec,2.97622546726256,3.03199106975709
3549.4 sec,2.97531257096183,3.03107708155867
